R_avg,G_avg,B_avg,Color_var,V_var,S_var,label
28.23210545,25.97203271,24.74292334,16126.35812,21119.43929,0.047822674,1
29.0754722,20.87418283,19.40330663,18052.67223,25156.29661,0.098451264,1
32.89074162,37.28373936,42.22731714,7415.065523,26794.41307,0.045947022,1
31.85115314,37.15033172,40.55442951,4080.243998,30978.91738,0.202226234,1
37.95681564,41.50344153,43.23758275,4808.99928,28484.35871,0.143812855,1
18.08372191,28.01525771,36.52348483,10147.19634,27290.01953,0.233403839,1
22.38452127,31.34117407,33.12475714,12112.93535,19470.65841,0.198195373,1
34.85875591,37.03514049,38.60160956,8587.48293,23438.77319,0.019288233,1
37.30649732,39.44104808,41.20510436,14358.78303,25014.34626,0.01005952,1
25.48235777,32.51199504,36.90974026,5542.231383,28481.90612,0.20288362,1
29.17633261,32.01065062,34.79035444,12634.71332,23425.51198,0.065766414,1
30.51674592,21.92165041,17.09130094,15349.64485,25217.25815,0.266971695,1
18.69300932,27.05471278,28.92635283,14000.78744,23424.82244,0.16533159,1
43.9471842,47.64778667,48.02552889,2776.456616,31214.37407,0.199567538,1
27.67495057,33.67552958,39.61410124,7320.736211,26985.84208,0.11833888,1
33.44683378,32.05025555,29.16186542,14487.53316,23798.48354,0.078047122,1
34.80466542,37.82553677,41.88302503,5419.073465,28661.56898,0.030577613,1
24.81049175,32.02129001,36.25984677,4628.159266,16527.46337,0.055104756,1
26.69676514,31.89186397,34.95100222,7438.862918,25957.70265,0.18777359,1
22.76765612,26.36089756,30.09336038,10880.17501,21474.82136,0.048918031,1
22.59347615,29.27578425,35.67907946,9000.138099,26702.26145,0.186720233,1
31.86928192,35.1049052,40.51059766,5724.340315,27055.30081,0.101393838,1
32.2934829,28.50974193,24.95857981,13480.05206,20002.81696,0.186404088,1
24.28751952,25.06982295,28.14994988,7618.99592,17930.07759,0.02077738,1
16.26365076,25.50003033,32.30348969,13076.55937,22346.2471,0.204494047,1
27.405323,36.08207277,41.10865751,7684.701264,27954.11295,0.235691019,1
29.89871651,39.12741238,42.57111396,3422.83659,33758.56737,0.073854921,1
23.50759381,29.5772772,32.60521396,11761.13859,26966.30046,0.152958241,1
38.3160187,41.47818615,42.53202271,5673.909664,27414.07385,0.023533116,1
40.99411597,38.38730894,41.10956632,5230.06115,28009.36397,0.036308317,1
21.63696099,37.43191467,42.35749182,4926.406163,30192.82338,0.201928038,1
17.66805475,27.6122542,30.29380769,11350.05025,25371.00771,0.152373232,1
43.37662705,42.87856627,43.42450923,3178.513271,26875.51527,0.00290737,1
24.07847661,25.88015517,26.4792498,17103.5772,18283.53517,0.042768149,1
31.08312607,28.73478305,25.541609,11609.12885,22809.58333,0.022395358,1
12.77247158,18.86339744,23.45313995,9971.371708,15585.2861,0.179983261,1
25.61670214,28.71965773,32.11327919,8723.796479,21942.22036,0.160696047,1
31.48492519,31.69421797,30.1095876,8834.421479,21121.36966,0.042152796,1
38.18543478,46.03701627,42.86160876,1851.947432,34448.74335,0.019030476,1
23.98357437,21.56665601,24.54310591,13736.20345,17078.46312,0.030452385,1
29.73079236,28.98479331,23.62991355,8908.331968,22369.60008,0.096983123,1
21.08121814,23.67150252,28.32252174,16738.40942,21624.7312,0.062084911,1
34.39400876,37.98019158,40.33457373,4119.23302,27264.21827,0.05074937,1
32.0304762,38.05659766,38.14978537,2702.358276,26080.31205,0.156212635,1
36.70150594,36.89685941,40.20730792,11510.94346,23859.13199,0.099085834,1
18.30767648,19.10667248,21.37823774,15646.26436,17477.46035,0.012622001,1
22.83273736,34.9398045,42.10470128,8991.358873,28760.37562,0.285496168,1
25.99089326,29.6392288,29.82761171,11434.62889,18256.03048,0.023418564,1
18.17557308,23.07584486,26.14753154,15925.653,18660.89077,0.178702285,1
29.83574263,29.60503185,37.17066617,14113.81241,23176.00706,0.049648726,1
28.63817063,28.88527901,29.11745103,16334.22873,17100.90113,0.028401735,1
27.85958737,27.11991113,26.19082649,15586.3919,22043.13018,0.035055193,1
29.04966264,26.79828446,24.34195647,14217.24702,18583.20464,0.05733144,1
18.74598475,25.1628206,33.24925772,13908.69998,22138.932,0.144255673,1
42.52252449,43.90273251,44.28403865,7890.858155,25318.79331,0.031068286,1
18.23481161,23.86020101,25.69309252,16406.12084,21485.16719,0.204817426,1
25.72062673,27.37929371,30.1997209,13025.41365,22051.23533,0.069241197,1
21.37852218,25.49023261,29.01917355,16369.22708,21048.44782,0.066979663,1
32.1173054,39.32326947,37.30565486,4709.471532,30440.23985,0.10994963,1
13.04912644,21.71489973,29.86636971,11170.70525,22404.10771,0.217596463,1
31.36490264,30.64471,30.75627498,16417.32829,17650.18437,0.036849297,1
26.88041908,36.83099267,33.9085411,9298.943206,25857.0933,0.193189267,1
22.83305621,22.84787673,29.88428327,16737.63682,25088.58692,0.1049966,1
21.89013959,24.325258,27.93325165,11249.21993,15986.66358,0.058067056,1
21.49300973,33.42068313,35.53956532,10951.01009,19162.23394,0.315717024,1
24.73369445,26.45252711,28.3458745,15690.52207,22173.34728,0.032040143,1
30.7178898,30.6158863,28.8790047,15550.7451,17340.79312,0.014096416,1
25.2587856,25.41829155,29.42104512,10148.38992,20957.4386,0.027199925,1
32.56977199,29.8945629,28.36904432,10857.45606,24607.74679,0.065298703,1
31.5557439,31.20844723,32.74358723,6681.34287,20989.78096,0.176007355,1
12.10627862,16.56417247,20.87171873,15631.06275,20358.1471,0.191876599,1
38.35344412,37.02064906,43.15962585,8815.659903,25097.47591,0.027237558,1
33.13712456,34.89277,37.52087523,3677.101939,19589.79989,0.067443164,1
15.08703003,22.04440661,30.77319887,14121.83345,19993.41882,0.279190444,1
21.16740795,19.6602834,18.61377673,15412.02687,23083.95688,0.031242241,1
16.12504386,21.53029053,34.33395825,16660.23465,23876.81543,0.239322516,1
23.95020355,35.53096319,39.95896652,6652.940559,30248.43988,0.231313047,1
38.14848191,41.12890145,42.23758471,2324.795728,30990.11284,0.021366394,1
38.48757948,40.07844104,41.7556331,2889.255318,25856.30367,0.034160337,1
23.82946978,28.02034572,25.79305958,9880.265497,12757.76269,0.058665078,1
32.53885706,37.19774919,38.21069655,12611.95303,16834.08323,0.045293701,1
26.94741071,29.44422415,35.11341482,4488.779469,24172.54284,0.085418646,1
22.30554323,26.12588522,27.66342534,17210.41298,26858.77348,0.036649063,1
21.92817304,26.65138871,32.52549339,15748.10498,27265.03085,0.123240031,1
30.29947077,27.48307262,23.83311495,9203.745073,19109.8318,0.059598105,1
28.94074683,32.17204014,34.19593194,6587.016844,27772.91058,0.056032724,1
30.82803528,31.31345056,30.67210443,16229.38366,18833.79371,0.0208286,1
28.57622659,37.41392286,41.86886777,5028.704716,26883.25494,0.269852543,1
34.70809711,32.54623031,32.78845746,10367.71743,26644.26617,0.05535948,1
27.98261314,29.25499788,31.39929816,13136.32908,20931.19161,0.041899954,1
27.38633881,27.83353681,27.8972047,15152.77573,19926.04924,0.028945655,1
38.42127615,29.57848742,29.8937874,11683.4775,24206.9338,0.042952111,1
36.58162444,38.40029379,39.13840537,7797.141466,21583.37357,0.065336031,1
20.9431488,30.82510252,40.31515521,10827.72201,30112.39725,0.227633227,1
19.82444701,28.21177934,31.09515839,10841.89788,20643.08598,0.185497575,1
20.10686611,25.99010204,28.27604769,16512.88292,23271.22842,0.084062451,1
20.20353076,23.4929595,26.61551606,14984.68177,22271.139,0.189958678,1
26.4958047,25.75655109,27.34084297,15184.87854,21593.59924,0.015828524,1
39.62391312,43.50161596,43.78742231,11999.56946,21970.94453,0.039781262,1
37.76936181,37.48866097,35.72087693,10189.08309,20144.87588,0.038060371,1
30.01074464,39.66062451,38.13292334,8009.938822,23278.98441,0.170224975,1
26.2081528,38.65655284,44.32920155,8476.118474,28089.3986,0.275747715,1
28.46076725,30.19750724,31.65815128,11235.02098,17867.40965,0.043679659,1
23.80163914,30.41242105,33.05677641,12482.85772,25408.37864,0.121796545,1
18.71609469,24.77262786,32.04161947,13600.16187,23416.53041,0.119806592,1
22.09353056,29.80773501,28.51052953,17896.8308,20245.38942,0.127029567,1
7.1293575,29.58905673,33.08941528,6633.757315,20246.95801,0.267649188,1
36.50989304,39.86471319,43.41671799,2885.296495,30879.48507,0.045415022,1
31.75647813,33.85722615,31.99552776,6353.328783,23312.04057,0.158981363,1
30.46324939,32.17184545,33.3443283,10610.90194,23119.81476,0.111231163,1
34.67308211,34.22102401,33.29439957,10007.11342,19130.18318,0.052609968,1
17.2385107,17.15361893,17.83393357,3783.879033,10398.68832,0.070475375,1
21.69785123,28.47599033,25.59834185,10141.14572,18380.0332,0.111888157,1
29.31666531,28.32021306,26.85158989,5856.07414,15878.84455,0.007223453,1
30.83503226,31.11531312,28.40222715,10317.46551,23210.30126,0.085945398,1
40.95154962,43.5294504,43.45902018,4995.072649,29929.26646,0.214065946,1
43.91242855,41.91233838,39.71736407,7407.431732,23674.07135,0.087363571,1
37.06429363,37.56707908,36.95909515,6584.757889,22435.41459,0.095232046,1
12.21974905,27.06076355,33.60399286,11567.93148,20551.39168,0.33277045,1
27.80431184,33.22643575,39.45714434,9473.034599,26846.2279,0.088836187,1
36.11561225,34.61573336,34.96477574,15054.09857,17127.52298,0.006200495,1
27.8910663,27.12194597,25.51641085,12233.737,19237.28273,0.051399733,1
25.02104453,29.52367633,29.31502261,8197.897623,21330.4943,0.193761491,1
20.61466549,21.58536344,22.83171213,18896.39219,19852.94658,0.021941943,1
40.96881591,41.24286255,41.05624983,9042.18584,19206.50497,0.009744705,1
20.58908257,18.13714175,16.21894208,10942.01977,14022.92576,0.071105396,1
27.06048935,25.43920858,23.62805856,16774.16429,24048.33692,0.037818602,1
23.17375086,21.0748129,17.79798774,15223.97081,22460.07467,0.047974768,1
25.84604388,24.26594951,24.40678504,12731.76514,24880.84969,0.078119843,1
33.8177146,36.29234275,39.11964053,4103.360659,27976.828,0.029082777,1
26.5322265,31.23995182,25.98869699,11222.95324,22729.61564,0.135534792,1
31.21622303,32.50884769,35.2228905,12727.08098,20814.39976,0.033059623,1
30.77373598,31.77007788,32.81228916,13376.16666,19961.97306,0.011025034,1
25.82120703,26.27173451,24.35480009,15630.15641,26065.48798,0.079949173,1
15.23422021,35.76040265,44.79916135,4761.122173,33600.22589,0.306451623,1
32.41949178,32.07344524,28.89061691,12706.29461,20930.7834,0.052865434,1
39.55569187,38.95973142,36.40031029,5664.471389,20562.47342,0.023201989,1
34.62398477,37.71077021,37.84699746,7026.476691,24112.2072,0.050234501,1
43.84332411,45.1415415,45.82134783,867.6876496,34043.59431,0.001345432,1
25.76346525,26.97474235,26.16025717,17940.68414,21147.85063,0.123911184,1
17.70709308,32.74889401,43.19753969,7068.104626,34216.9533,0.255476786,1
22.37562742,26.83979336,35.09991701,10843.18191,26676.94909,0.107579906,1
30.13722265,42.70179174,36.70011371,10712.96344,24681.86249,0.336529755,1
30.53662893,32.43092267,26.93362742,10474.90667,24424.23262,0.109096215,1
23.80113276,26.61830605,28.5355062,14544.3391,19622.7445,0.026912596,1
37.01668562,38.77841257,37.64327036,12306.03891,19400.9457,0.041521736,1
33.81763988,39.88806073,40.21081801,4784.663926,28450.05864,0.039514658,1
26.75983632,30.9390481,32.33611266,12185.86641,22712.72997,0.230208011,1
29.18403973,30.22372688,27.06498407,12360.87244,19905.68171,0.019336017,1
12.34894672,38.57713227,32.31231406,6580.532322,26762.87169,0.35871078,1
15.80400348,18.08307457,21.46549444,13932.11881,15957.92679,0.125999027,1
26.75390797,26.49786783,26.72287954,16568.15997,17394.29686,0.009863958,1
37.07830542,43.36903945,40.45620867,3100.386841,27660.00452,0.111342628,1
34.76910352,35.19645199,31.38404703,8005.730238,24263.49779,0.059931359,1
31.26389648,31.33776932,30.91383637,10124.00892,22844.16876,0.106020352,1
29.4647122,28.94925769,23.96688478,15526.00023,18962.42654,0.04812793,1
35.80614464,35.83359431,34.30626457,11237.37545,24641.64895,0.100789079,1
18.29379688,20.43152083,23.20236458,16157.02609,26963.10413,0.119901284,1
16.2699687,28.46483786,33.96036535,9925.628407,21555.62789,0.220608104,1
32.11388914,34.59358715,31.09185686,11576.38393,16901.90433,0.158824172,1
20.35252229,19.32011358,20.48576378,13106.60449,18138.14885,0.061996786,1
31.83406996,33.87621848,37.81488432,10859.53643,18814.64506,0.220038954,1
18.28512477,30.04462799,39.07698587,8039.278477,25475.45458,0.220456746,1
21.02918971,27.47276734,27.28177699,8232.176678,15210.75372,0.086081392,1
42.76100002,42.4175086,40.07026229,15343.90657,19369.64574,0.042733856,1
33.75489375,35.07981495,33.1020242,7151.645231,24750.92095,0.219519355,1
31.8174227,29.12409406,25.50271988,9835.772995,20698.53633,0.110189079,1
34.73435406,40.51826641,38.80949075,5324.133734,27366.53256,0.061716301,1
27.4374757,28.07110562,29.69091065,15655.92507,18921.79741,0.023202173,1
25.67545637,25.67545637,25.67540397,17407.70208,17860.04014,3.42E-10,2
28.95633722,29.39493492,29.80548319,15218.64687,16316.97496,0.087389733,2
11.95429955,11.95621571,11.95189472,20402.16624,21750.28679,5.55E-06,2
45.42255725,45.42255725,45.42255725,14463.64374,13715.73208,0,2
6.010257194,6.010257194,6.010257194,23042.75938,21480.97634,0,2
16.59574628,16.59624976,16.59659797,18593.14829,18769.7393,1.11E-08,2
7.296915189,7.321902155,7.3418057,21054.54811,19208.0168,5.89E-05,2
18.27619048,18.27619048,18.27619048,20030.89244,19548.60299,0,2
12.63287385,12.77394228,13.4000901,18409.7352,18420.75663,0.006523693,2
2.311107155,2.302704333,2.072698815,24942.60845,26319.47456,0.008571228,2
7.888598338,7.891534626,7.896498615,21803.27299,22290.55646,2.01E-06,2
30.91109878,30.91219941,30.91338328,16989.18509,15901.78409,2.12E-08,2
15.99514844,15.99514844,15.99514844,17284.48551,19390.28764,0,2
21.19185136,21.25703683,21.54804584,17794.56099,16798.54847,0.002786134,2
26.1912963,26.1912963,26.19129012,12770.40505,13807.75509,3.01E-11,2
7.676893004,7.676893004,7.676888889,21823.09252,23179.11228,6.06E-13,2
11.32588477,11.32807819,11.33166667,20223.60246,17190.97355,3.42E-07,2
17.49814815,17.35864815,17.41761111,14907.94898,15163.84303,5.13E-05,2
31.45553721,31.62383899,31.37421307,23413.9682,19777.06246,0.00200612,2
25.69969444,25.18309722,24.74799074,16940.8251,20565.52393,0.013337975,2
16.67101118,16.64383181,16.65503406,19826.61748,14542.71511,3.78E-05,2
34.95878212,34.94256425,34.94743008,19067.41476,22464.61732,0.000412163,2
36.83600056,36.83537199,36.83556668,15390.67376,15580.55188,2.12E-06,2
41.37439154,41.37722393,41.38186842,14837.06752,14388.51526,3.16E-06,2
3.903518439,3.894765749,3.89596757,22888.02421,21551.87673,0.000498608,2
24.73869894,24.73135214,25.04126163,14798.67291,14906.94413,0.000728906,2
15.35122214,15.35122214,15.35114435,18387.29189,14165.97873,1.96E-09,2
35.84721458,35.77989749,35.85155251,15109.91512,23931.81294,0.133554876,2
35.45392201,34.47723258,33.95586877,17880.74897,18545.81882,0.013050578,2
48.77034,48.7372462,48.76517483,7914.724492,28348.21949,0.052628965,2
5.981103149,5.969653729,5.974355573,21899.35086,18050.1456,0.000500179,2
16.46866595,16.42647796,16.70258164,20215.64234,20466.92243,0.102432866,2
19.39406459,19.67086727,19.7284869,15780.4134,21509.18425,0.015652432,2
33.66148692,33.39105997,33.23108731,15957.79272,15892.03085,0.000973032,2
21.13236866,21.47311598,22.41084788,19754.65204,18009.39099,0.021212233,2
4.895506474,4.895506474,4.895277989,22143.61529,20545.48058,8.90E-08,2
12.71412873,12.48917099,12.34230225,21403.42627,18975.6753,0.007919936,2
13.86286222,12.90048415,13.83141884,20528.05696,19364.22802,0.046290231,2
16.05692495,15.63188126,15.63851725,19231.91095,22335.38392,0.03148033,2
12.60635885,12.5629924,12.70760374,21276.5745,25522.46432,0.036501415,2
14.59080413,14.01417273,12.54961751,21159.69832,21401.33215,0.059953903,2
15.28440372,15.49458498,14.19688722,20045.23525,17735.17488,0.015465684,2
10.2513524,9.848642581,9.565693033,22452.71116,15797.69499,0.030753442,2
45.94865223,45.94865223,45.94865223,14006.47569,16438.71604,0,2
7.367716702,7.367716702,7.367716702,25044.70957,16894.14117,0,2
17.49961852,17.37401353,18.33944175,19880.55399,20504.77706,0.007495571,2
24.28361462,23.55590034,22.14443106,14516.99057,18054.1832,0.018205383,2
29.61627997,29.61946311,29.62468273,15220.71226,15923.34868,3.94E-06,2
15.73754241,15.73956213,15.74297436,19877.21436,14622.77313,1.77E-07,2
10.77682596,10.48226986,10.5534783,21019.52847,17565.24798,0.023627572,2
25.93487304,25.93487304,25.93487304,17899.9959,18234.43011,0,2
10.04454941,10.04664427,10.05017787,23051.38676,17346.22786,2.58E-07,2
9.193827947,10.87759725,11.21415729,23370.27095,15865.86025,0.077189013,2
20.49726279,20.52584244,20.39569293,17897.47442,16210.84616,0.000704534,2
35.1408313,32.63137566,31.76117799,16562.46543,19358.27983,0.044505811,2
25.42629833,26.05789146,25.26428191,17141.17169,20352.20973,0.025091161,2
11.75292052,11.75292052,11.75292052,22753.24365,19898.16059,0,2
33.85043352,33.83025193,34.02572398,14548.43874,13649.13501,0.001308221,2
17.93195437,17.93195437,17.93189354,19713.8736,17541.11712,6.35E-10,2
23.38451445,23.38451445,23.38451445,19058.82091,13743.7936,0,2
23.93576868,21.72323967,20.74722366,15799.15967,18080.81928,0.055661009,2
29.52529378,28.71004487,28.37582032,6246.557315,20732.38393,0.003795626,2
34.83483166,34.88283489,34.68107839,17579.24375,19345.82139,0.005802157,2
17.19969487,17.20133495,17.19945172,20385.31958,16737.64244,3.67E-07,2
24.02524956,24.0275137,24.03112442,19381.04153,21532.76401,8.61E-08,2
10.74525345,14.28975215,15.21873917,18571.04506,15709.99735,0.102589485,2
32.8608656,32.90550589,33.11290885,16672.11026,20310.93871,0.003290791,2
14.31697615,14.92689745,13.04609367,18837.19383,16590.31046,0.027378744,2
19.17267934,19.50357032,19.6637738,21024.04549,19273.89106,0.015378604,2
7.732377277,7.54712918,7.514696462,21143.72601,20198.87887,0.008794267,2
32.09765714,30.16859523,28.38748144,15615.64755,20023.61361,0.037024339,2
9.638771788,14.06615558,18.80562168,18670.28425,19816.48143,0.237728546,2
15.46318509,14.32919333,14.31018778,16780.35266,20258.24255,0.011099215,2
15.96829088,15.96829088,15.9682632,22508.02463,19758.0437,6.08E-11,2
17.0127877,19.91136101,20.7849912,18957.02088,16742.23205,0.020914892,2
43.24039428,43.24039428,43.24039428,10383.52238,18786.92189,0,2
32.86389306,33.92506272,35.97705591,16615.81018,19150.01285,0.056826477,2
25.35773176,25.3593925,25.36166075,15292.50206,18385.58208,9.95E-08,2
31.39417476,31.39663746,31.40089194,16480.3538,16720.58972,1.96E-06,2
29.6057134,28.17968956,27.85886601,19674.99522,21105.19313,0.010006302,2
10.4155889,10.4155889,10.4155889,20443.83875,15077.15065,0,2
21.1462768,21.1462768,21.1462768,18287.14186,16727.20067,0,2
19.50220905,19.38419814,19.22436463,16631.67711,18045.75573,0.146620667,2
42.69384355,42.70716685,42.92190901,14962.62281,14433.3978,0.027899828,2
28.18049459,25.55021821,25.07082814,14169.10684,21771.24124,0.011050409,2
12.19470872,12.34272883,12.60718641,20352.68497,15502.67771,0.010121639,2
10.23705882,10.23705882,10.23687889,22664.92924,19276.18528,1.18E-08,2
40.49076253,40.49463326,40.50097313,14667.71316,14400.69855,1.29E-06,2
19.21317671,18.8978809,18.72967608,17808.49011,16369.49296,0.019565932,2
13.63691542,13.62754975,13.63295191,20870.05755,18636.26865,3.25E-05,2
7.582472752,7.572255187,7.577793208,23197.63021,17841.40953,8.48E-05,2
5.86089893,5.86089893,5.860803805,6957.154029,5615.571457,1.72E-09,2
15.10170199,14.99575451,14.92643467,22634.64044,19979.54766,0.003161907,2
31.41162372,31.36088459,31.42322214,15220.31346,23340.94749,0.131290121,2
28.54667557,28.61233867,28.70900589,16307.386,14948.86264,6.77E-06,2
30.97159377,27.0558173,22.10186556,15560.74293,18472.28506,0.136056299,2
41.78583719,42.95904553,43.10799448,13324.24155,15333.74266,0.076626059,2
14.0337713,14.01911019,14.03017145,20988.40342,19372.51892,9.19E-05,2
22.07536267,21.96586429,21.84704911,15256.4123,16153.51673,0.003031307,2
25.83768176,24.05949424,23.36029947,20215.97162,18841.72279,0.007835748,2
39.00621999,38.9651749,38.93644547,15097.17264,21757.4599,0.000131559,2
18.74037732,17.47818701,17.97494793,16734.43024,19376.95983,0.127796402,2
10.29926135,10.29926135,10.29923478,21894.58701,22474.63528,1.74E-11,2
42.94184645,43.40327645,43.79748108,13812.93737,26257.00663,0.001295186,2
29.66947983,29.62529885,29.93995009,13366.01759,21312.94033,0.000762143,2
34.7110978,34.79764028,34.97026599,16672.21501,15698.52867,0.107070226,2
16.61483616,22.84279486,27.95526065,18233.24616,23174.53759,0.239915302,2
32.73989096,31.69052588,31.35081599,18458.4165,17787.88842,0.009310955,2
30.28766313,28.6482615,27.45071532,19344.26704,22107.06968,0.042429887,2
46.73859736,46.82777352,46.31322013,12244.54265,15743.30084,0.004350364,2
11.2671104,11.2414007,11.56868752,19099.61938,29341.33417,0.142337799,2
28.78366887,28.78576311,28.78929566,15386.03162,15943.49295,1.83E-08,2
14.385775,14.27754,14.323445,20871.30622,12767.9327,6.06E-05,2
32.47909452,32.89282994,32.32266265,14420.85254,15329.69011,0.002835474,2
3.385147651,3.372892617,3.45195302,21412.39048,14909.52573,0.002481552,2
13.24959096,14.73901202,14.1558802,22302.58316,21132.21241,0.105317472,2
19.25516129,17.81922368,16.804518,11819.34791,14121.82457,0.045360185,2
8.65987,8.65987,8.65987,23512.04689,20104.22765,0,2
8.626698272,8.626236049,8.627030123,21321.18567,24746.16226,0.00014197,2
14.25087815,13.94770618,15.24299106,8004.155261,11050.78383,0.027581499,2
16.74162483,16.64641117,16.57007923,19440.80102,17183.52469,0.000760467,2
31.63853362,30.38515968,28.71012299,14417.99525,20026.24106,0.015027599,2
26.81119636,25.53863604,28.27401161,13848.00036,17698.38888,0.036798208,2
15.19333096,16.65250188,16.41023298,16151.96375,21682.31455,0.066231626,2
10.70116323,9.823747573,8.778281549,21324.13794,19565.73023,0.076143701,2
25.77981259,31.08729217,30.12269132,16430.41968,20154.66562,0.060865536,2
31.73384635,33.09923649,36.71753693,9349.727956,23441.55841,0.293260897,2
3.537050869,3.537050869,3.537050869,21520.97695,18220.38431,0,2
11.04360814,10.53412075,8.05307073,19414.79995,18420.56243,0.117079086,2
21.33085256,20.13387274,21.69566296,17171.18626,19579.33156,0.068906102,2
23.84387188,25.92730731,27.45430911,15867.73598,19809.66692,0.029799962,2
20.2315415,20.2315415,20.2315336,12801.83817,14658.96151,2.65E-12,2
13.70376507,13.67674052,13.68228993,21458.03542,23341.63175,0.001343986,2
22.01054638,20.98679013,20.43905824,18310.63935,17195.63976,0.010426449,2
19.73511256,19.51444963,19.56224259,16521.70169,15286.3436,0.000195767,2
35.25955653,35.34732119,35.69952186,13396.41168,17384.15874,0.144602042,2
14.78336345,12.70080498,11.86481969,14055.5126,14831.47152,0.027580357,2
32.7250124,32.7250124,32.7250124,20236.26838,22805.61651,0,2
27.35850003,27.30141889,27.47987738,16419.90618,16630.48737,0.002763394,2
38.88400093,37.57456619,36.09017993,13350.54715,16775.3488,0.113602154,2
22.66287573,28.68801792,33.19340277,11753.62202,23979.87234,0.159813632,2
27.13833785,25.91675306,25.04534483,18418.20574,19189.16207,0.047532427,2
9.526230361,8.918579776,8.572876576,22523.71329,17314.79931,0.028585415,2
23.57398001,33.85538582,37.09925192,14943.94951,21575.65774,0.201377643,2
42.07648378,42.48159075,42.60875891,12531.11929,22120.74941,0.014838056,2
21.67662201,21.69368466,20.12945676,17009.07977,14795.54464,0.021788112,2
6.46825475,6.46825475,6.468085855,21782.35659,16543.55356,2.62E-08,2
28.77668799,28.4648769,28.19322034,20030.41464,21927.89325,0.008103076,2
19.56060218,18.85422086,17.67974193,17624.91472,25997.94964,0.154526929,2
30.04218864,29.96468367,30.41183344,17021.41044,20001.46049,0.009374765,2
18.17747952,19.21471299,20.97957412,19370.11364,17485.31465,0.043574977,2
32.80533739,31.76194678,31.47020813,17978.85622,15919.89849,0.068558826,2
24.51449682,27.83034335,28.92030593,15838.98388,16936.76509,0.125994803,2
33.93755698,33.66452373,32.72567728,16621.37121,21331.21884,0.002920644,2
38.70548678,42.16940883,42.95557835,7380.076646,26250.78509,0.12454995,2
24.19520842,23.60057591,23.231732,19178.7862,19299.9771,0.011754341,2
11.26346026,15.01417639,18.98284375,5342.362168,8259.220614,0.102282673,2
25.85686512,18.41708383,17.59112558,5232.548535,10918.818,0.201688223,2
37.68567699,42.79935525,44.57962501,4044.341454,25726.19701,0.009421121,2
24.68075227,25.2781053,28.79561087,11606.62977,26573.81375,0.11753338,2
29.29498937,29.37439452,28.43299332,16196.48514,20713.23644,0.122134095,2
35.60946241,34.53517283,30.34999081,14613.57763,22569.79778,0.042329304,2
41.25393569,41.24323411,41.38010108,13086.59254,18494.12946,0.048654265,2
22.62242177,21.46612314,20.89843775,14704.32576,23348.29489,0.005589635,2
22.215005,22.215005,22.215005,16911.17784,18823.00829,0,2
31.61130895,31.30525489,31.18166634,14686.02421,16615.00721,0.034763262,2
